Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year,Month,Revenue
2023-03-08,S003,P0005,Electronics,East,57,41,97,35.28,16.18,20,Sunny,0,16.15,Summer,2023,3,1569.46
2023-03-08,S003,P0006,Electronics,North,302,275,161,278.22,22.17,0,Snowy,1,27.11,Summer,2023,3,3569.3700000000003
2023-03-08,S003,P0007,Groceries,West,52,28,127,29.6,80.67,10,Snowy,0,84.72,Summer,2023,3,10245.09
2023-03-08,S003,P0008,Electronics,South,408,205,180,196.7,63.7,20,Sunny,1,60.04,Summer,2023,3,11466.0
2023-03-08,S003,P0009,Furniture,South,269,12,170,31.71,85.4,5,Cloudy,0,84.87,Winter,2023,3,14518.000000000002
2023-03-08,S003,P0010,Toys,North,92,19,56,9.65,27.47,15,Cloudy,1,28.29,Spring,2023,3,1538.32
2023-03-08,S003,P0011,Electronics,West,130,0,133,3.53,45.13,5,Rainy,0,45.0,Autumn,2023,3,6002.29
2023-03-08,S003,P0012,Furniture,South,168,44,123,49.64,28.07,0,Snowy,1,26.93,Winter,2023,3,3452.61
2023-03-08,S003,P0013,Groceries,North,283,230,84,229.72,68.85,0,Cloudy,1,72.29,Spring,2023,3,5783.4
2023-03-08,S003,P0014,Groceries,East,227,101,61,98.24,58.67,20,Rainy,0,63.29,Winter,2023,3,3578.87
2023-03-08,S003,P0015,Clothing,South,121,17,192,14.79,80.14,20,Sunny,1,78.23,Spring,2023,3,15386.880000000001
2023-03-08,S003,P0016,Electronics,East,191,28,198,21.98,13.71,5,Rainy,0,11.45,Spring,2023,3,2714.5800000000004
2023-03-08,S003,P0017,Furniture,East,92,43,186,54.21,12.1,0,Rainy,0,15.35,Autumn,2023,3,2250.6
2023-03-08,S003,P0018,Furniture,West,259,153,91,155.38,37.32,15,Sunny,0,34.21,Spring,2023,3,3396.12
2023-03-08,S003,P0019,Electronics,North,473,278,160,268.6,99.74,20,Sunny,1,97.89,Spring,2023,3,15958.4
2023-03-08,S003,P0020,Groceries,West,466,48,77,56.05,63.84,20,Snowy,0,63.1,Winter,2023,3,4915.68
2023-03-08,S004,P0001,Clothing,West,290,98,72,90.36,30.91,0,Rainy,0,30.17,Summer,2023,3,2225.52
2023-03-08,S004,P0002,Furniture,East,337,19,57,34.31,93.19,10,Snowy,0,97.35,Summer,2023,3,5311.83
2023-03-08,S004,P0003,Clothing,West,94,44,187,60.64,42.53,15,Sunny,0,37.7,Winter,2023,3,7953.110000000001
2023-03-08,S004,P0004,Furniture,North,262,0,98,-4.58,92.63,20,Snowy,0,91.81,Winter,2023,3,9077.74
2023-03-08,S004,P0005,Groceries,East,184,54,24,58.17,31.32,10,Rainy,1,35.48,Summer,2023,3,751.6800000000001
2023-03-08,S004,P0006,Groceries,East,222,63,84,80.97,28.21,5,Sunny,1,25.13,Winter,2023,3,2369.64
2023-03-08,S004,P0007,Electronics,North,163,152,94,151.32,61.23,0,Sunny,0,64.15,Summer,2023,3,5755.62
2023-03-08,S004,P0008,Groceries,East,337,37,127,30.35,41.4,20,Rainy,0,37.83,Autumn,2023,3,5257.8
2023-03-08,S004,P0009,Toys,East,115,52,45,71.03,11.86,0,Snowy,0,15.6,Winter,2023,3,533.6999999999999
2023-03-08,S004,P0010,Clothing,South,324,5,143,22.8,61.66,15,Sunny,0,66.62,Winter,2023,3,8817.38
2023-03-08,S004,P0011,Furniture,South,175,94,180,94.69,51.17,15,Snowy,1,53.0,Autumn,2023,3,9210.6
2023-03-08,S004,P0012,Furniture,South,261,52,138,42.38,91.77,5,Sunny,1,96.76,Summer,2023,3,12664.26
2023-03-08,S004,P0013,Toys,North,93,61,117,71.99,14.48,20,Sunny,0,17.0,Autumn,2023,3,1694.16
2023-03-08,S004,P0014,Clothing,East,200,91,178,92.45,78.66,0,Cloudy,0,79.62,Summer,2023,3,14001.48
2023-03-08,S004,P0015,Groceries,South,85,31,69,23.76,45.89,0,Cloudy,1,46.13,Summer,2023,3,3166.41
2023-03-08,S004,P0016,Toys,East,415,71,67,89.1,85.71,20,Cloudy,0,88.98,Autumn,2023,3,5742.57
2023-03-08,S004,P0017,Furniture,North,261,94,168,84.12,47.14,10,Cloudy,1,42.82,Spring,2023,3,7919.52
2023-03-08,S004,P0018,Clothing,East,344,17,189,17.82,94.34,5,Cloudy,1,90.88,Winter,2023,3,17830.260000000002
2023-03-08,S004,P0019,Clothing,East,134,122,39,115.65,58.86,15,Snowy,0,61.26,Winter,2023,3,2295.54
2023-03-08,S004,P0020,Groceries,East,468,353,188,344.48,52.57,0,Snowy,1,51.19,Winter,2023,3,9883.16
2023-03-08,S005,P0001,Toys,South,197,168,41,163.53,85.57,0,Rainy,0,83.46,Autumn,2023,3,3508.37
2023-03-08,S005,P0002,Groceries,South,412,158,197,176.98,40.63,20,Sunny,0,40.0,Winter,2023,3,8004.110000000001
2023-03-08,S005,P0003,Toys,East,323,28,123,25.19,14.94,15,Cloudy,0,19.83,Winter,2023,3,1837.62
2023-03-08,S005,P0004,Groceries,South,398,82,75,75.56,98.46,0,Cloudy,1,94.71,Winter,2023,3,7384.499999999999
2023-03-08,S005,P0005,Electronics,South,192,103,151,122.08,32.59,20,Snowy,1,28.16,Autumn,2023,3,4921.09
2023-03-08,S005,P0006,Furniture,North,325,244,136,235.83,76.92,20,Snowy,1,74.05,Summer,2023,3,10461.12
2023-03-08,S005,P0007,Electronics,South,434,45,138,64.98,69.76,5,Cloudy,0,74.01,Spring,2023,3,9626.880000000001
2023-03-08,S005,P0008,Clothing,West,171,59,94,56.07,73.29,5,Sunny,1,75.35,Autumn,2023,3,6889.26
2023-03-08,S005,P0009,Furniture,East,436,107,36,109.22,72.92,10,Snowy,1,72.62,Autumn,2023,3,2625.12
2023-03-08,S005,P0010,Clothing,South,191,123,62,136.76,98.46,10,Cloudy,0,99.32,Winter,2023,3,6104.5199999999995
2023-03-08,S005,P0011,Clothing,East,474,1,132,7.29,42.74,0,Sunny,1,45.7,Winter,2023,3,5641.68
2023-03-08,S005,P0012,Electronics,West,292,288,124,284.55,61.18,20,Sunny,1,62.11,Autumn,2023,3,7586.32
2023-03-08,S005,P0013,Furniture,North,111,42,81,59.36,48.89,5,Cloudy,0,52.37,Spring,2023,3,3960.09
2023-03-08,S005,P0014,Groceries,North,139,7,142,5.97,12.11,10,Cloudy,1,10.45,Summer,2023,3,1719.62
2023-03-08,S005,P0015,Electronics,North,330,211,36,210.76,48.11,20,Snowy,0,50.59,Spring,2023,3,1731.96
2023-03-08,S005,P0016,Electronics,East,329,85,96,104.25,72.55,0,Rainy,0,68.22,Summer,2023,3,6964.799999999999
2023-03-08,S005,P0017,Clothing,West,154,68,123,68.71,23.61,15,Snowy,0,26.14,Spring,2023,3,2904.0299999999997
2023-03-08,S005,P0018,Furniture,South,358,17,53,20.31,48.69,5,Snowy,1,45.25,Autumn,2023,3,2580.5699999999997
2023-03-08,S005,P0019,Toys,West,82,82,80,79.47,82.22,5,Rainy,1,84.54,Autumn,2023,3,6577.6
2023-03-08,S005,P0020,Clothing,South,206,107,193,125.06,47.58,20,Snowy,1,50.71,Winter,2023,3,9182.94
2023-03-09,S001,P0001,Electronics,North,80,18,114,18.39,69.64,5,Cloudy,0,70.57,Summer,2023,3,7938.96
2023-03-09,S001,P0002,Clothing,West,103,18,147,28.14,33.45,10,Sunny,0,32.1,Spring,2023,3,4917.150000000001
2023-03-09,S001,P0003,Clothing,North,369,345,197,347.24,96.85,20,Sunny,1,93.56,Winter,2023,3,19079.449999999997
2023-03-09,S001,P0004,Toys,East,255,24,42,21.97,41.99,0,Rainy,0,40.91,Spring,2023,3,1763.5800000000002
2023-03-09,S001,P0005,Toys,South,316,194,113,202.94,46.7,0,Sunny,0,43.12,Spring,2023,3,5277.1
2023-03-09,S001,P0006,Groceries,South,236,76,27,95.81,49.45,15,Rainy,0,46.12,Winter,2023,3,1335.15
2023-03-09,S001,P0007,Furniture,East,112,18,119,22.84,69.08,20,Snowy,1,72.51,Spring,2023,3,8220.52
2023-03-09,S001,P0008,Electronics,West,138,85,94,89.11,86.31,5,Cloudy,1,84.8,Summer,2023,3,8113.14
2023-03-09,S001,P0009,Electronics,West,294,205,163,209.25,54.76,10,Snowy,1,55.14,Autumn,2023,3,8925.88
2023-03-09,S001,P0010,Electronics,North,489,149,114,163.67,19.72,0,Rainy,0,17.23,Spring,2023,3,2248.08
2023-03-09,S001,P0011,Electronics,East,345,249,49,241.69,91.28,5,Sunny,1,94.95,Spring,2023,3,4472.72
2023-03-09,S001,P0012,Toys,East,118,80,169,84.45,43.03,10,Sunny,0,39.67,Spring,2023,3,7272.070000000001
2023-03-09,S001,P0013,Furniture,South,225,35,198,43.93,51.83,5,Snowy,0,54.37,Spring,2023,3,10262.34
2023-03-09,S001,P0014,Clothing,West,238,70,68,67.98,95.35,10,Rainy,0,94.51,Autumn,2023,3,6483.799999999999
2023-03-09,S001,P0015,Furniture,East,480,56,57,72.34,76.12,5,Cloudy,1,72.15,Winter,2023,3,4338.84
2023-03-09,S001,P0016,Groceries,North,69,31,55,30.64,77.52,15,Snowy,0,78.52,Summer,2023,3,4263.599999999999
2023-03-09,S001,P0017,Groceries,South,466,124,120,133.78,54.21,15,Cloudy,1,52.64,Autumn,2023,3,6505.2
2023-03-09,S001,P0018,Electronics,South,310,76,56,78.68,14.53,20,Snowy,1,10.54,Autumn,2023,3,813.68
2023-03-09,S001,P0019,Toys,East,157,135,133,142.07,47.3,20,Sunny,1,44.84,Winter,2023,3,6290.9
2023-03-09,S001,P0020,Furniture,North,499,457,96,470.52,36.63,5,Sunny,0,38.73,Spring,2023,3,3516.4800000000005
2023-03-09,S002,P0001,Electronics,West,477,440,34,435.03,52.03,15,Rainy,1,50.03,Winter,2023,3,1769.02
2023-03-09,S002,P0002,Toys,South,106,103,195,101.41,74.18,20,Snowy,1,74.08,Winter,2023,3,14465.100000000002
2023-03-09,S002,P0003,Clothing,North,411,259,120,272.86,20.15,15,Snowy,0,19.86,Winter,2023,3,2418.0
2023-03-09,S002,P0004,Electronics,East,345,323,199,314.48,95.67,5,Rainy,1,95.31,Autumn,2023,3,19038.33
2023-03-09,S002,P0005,Clothing,South,231,212,84,223.47,41.63,20,Rainy,0,38.89,Summer,2023,3,3496.92
2023-03-09,S002,P0006,Electronics,East,69,0,166,2.2,52.57,15,Snowy,1,55.96,Autumn,2023,3,8726.62
2023-03-09,S002,P0007,Electronics,West,252,216,70,230.75,70.08,10,Cloudy,1,70.47,Winter,2023,3,4905.599999999999
2023-03-09,S002,P0008,Clothing,South,187,88,72,102.27,78.4,15,Cloudy,0,81.74,Summer,2023,3,5644.8
2023-03-09,S002,P0009,Groceries,North,147,25,69,44.36,63.96,5,Sunny,0,63.37,Summer,2023,3,4413.24
2023-03-09,S002,P0010,Clothing,West,233,25,192,44.97,37.31,10,Snowy,1,35.91,Spring,2023,3,7163.52
2023-03-09,S002,P0011,Groceries,North,201,149,29,139.62,47.43,0,Sunny,0,51.44,Spring,2023,3,1375.47
2023-03-09,S002,P0012,Toys,East,323,60,166,52.8,38.17,20,Rainy,0,35.85,Spring,2023,3,6336.22
2023-03-09,S002,P0013,Groceries,North,488,168,53,162.39,25.86,20,Sunny,1,26.84,Summer,2023,3,1370.58
2023-03-09,S002,P0014,Electronics,West,77,72,156,68.5,79.71,15,Cloudy,0,78.17,Spring,2023,3,12434.759999999998
2023-03-09,S002,P0015,Electronics,East,197,161,169,158.66,53.01,5,Rainy,0,56.44,Autumn,2023,3,8958.69
2023-03-09,S002,P0016,Clothing,South,411,358,195,366.11,33.56,5,Cloudy,1,38.24,Winter,2023,3,6544.200000000001
2023-03-09,S002,P0017,Clothing,South,429,255,132,249.46,54.16,5,Rainy,1,50.29,Winter,2023,3,7149.12
2023-03-09,S002,P0018,Furniture,South,366,107,48,117.86,20.55,0,Cloudy,1,15.79,Winter,2023,3,986.4000000000001
2023-03-09,S002,P0019,Toys,North,173,92,23,110.39,80.38,15,Snowy,1,78.51,Winter,2023,3,1848.7399999999998
2023-03-09,S002,P0020,Furniture,East,380,50,23,47.43,39.29,20,Rainy,1,39.48,Summer,2023,3,903.67
2023-03-09,S003,P0001,Furniture,West,292,187,170,195.58,96.41,20,Sunny,0,92.36,Autumn,2023,3,16389.7
2023-03-09,S003,P0002,Clothing,South,344,132,36,123.48,68.21,0,Snowy,1,69.55,Autumn,2023,3,2455.56
2023-03-09,S003,P0003,Toys,South,238,37,84,56.03,64.58,20,Sunny,1,63.56,Spring,2023,3,5424.72
2023-03-09,S003,P0004,Furniture,South,450,275,131,280.26,51.74,10,Rainy,0,47.35,Spring,2023,3,6777.9400000000005
2023-03-09,S003,P0005,Electronics,West,130,78,199,81.09,93.74,0,Sunny,0,95.96,Spring,2023,3,18654.26
2023-03-09,S003,P0006,Groceries,South,416,174,22,193.9,89.81,20,Rainy,0,86.78,Summer,2023,3,1975.8200000000002
2023-03-09,S003,P0007,Electronics,South,431,178,63,189.94,36.07,5,Cloudy,1,33.2,Winter,2023,3,2272.41
2023-03-09,S003,P0008,Toys,East,341,116,108,134.54,95.72,15,Rainy,0,97.06,Autumn,2023,3,10337.76
2023-03-09,S003,P0009,Clothing,North,135,84,122,77.28,56.19,10,Sunny,1,54.75,Spring,2023,3,6855.179999999999
2023-03-09,S003,P0010,Clothing,West,460,224,87,243.33,18.01,20,Rainy,0,20.71,Winter,2023,3,1566.8700000000001
2023-03-09,S003,P0011,Groceries,East,86,49,47,68.5,51.91,0,Cloudy,1,56.07,Summer,2023,3,2439.77
2023-03-09,S003,P0012,Electronics,North,237,19,108,24.67,28.53,5,Snowy,1,29.86,Autumn,2023,3,3081.2400000000002
2023-03-09,S003,P0013,Toys,West,124,16,140,15.42,12.78,15,Snowy,0,11.23,Autumn,2023,3,1789.1999999999998
2023-03-09,S003,P0014,Toys,North,336,3,84,8.48,59.47,0,Sunny,1,57.46,Winter,2023,3,4995.48
2023-03-09,S003,P0015,Electronics,East,236,164,184,157.49,20.91,10,Snowy,1,19.36,Spring,2023,3,3847.44
2023-03-09,S003,P0016,Groceries,South,406,237,193,227.57,35.92,20,Rainy,0,36.66,Spring,2023,3,6932.56
2023-03-09,S003,P0017,Electronics,North,229,163,94,155.69,22.96,15,Cloudy,0,25.54,Spring,2023,3,2158.2400000000002
2023-03-09,S003,P0018,Electronics,West,139,18,179,13.27,94.36,10,Snowy,1,98.68,Autumn,2023,3,16890.44
2023-03-09,S003,P0019,Toys,South,439,231,145,234.73,61.38,0,Rainy,0,58.58,Spring,2023,3,8900.1
2023-03-09,S003,P0020,Furniture,West,324,0,94,12.1,86.09,15,Snowy,1,89.72,Summer,2023,3,8092.46
2023-03-09,S004,P0001,Groceries,North,125,56,161,69.92,55.88,15,Snowy,0,54.96,Autumn,2023,3,8996.68
2023-03-09,S004,P0002,Electronics,North,361,115,23,121.62,53.02,20,Sunny,0,48.47,Winter,2023,3,1219.46
2023-03-09,S004,P0003,Electronics,West,357,346,145,365.12,83.09,10,Cloudy,1,81.43,Summer,2023,3,12048.050000000001
2023-03-09,S004,P0004,Clothing,North,378,329,199,335.97,74.76,0,Snowy,0,76.17,Winter,2023,3,14877.240000000002
2023-03-09,S004,P0005,Clothing,North,164,51,51,58.87,34.49,5,Snowy,0,37.43,Summer,2023,3,1758.99
2023-03-09,S004,P0006,Groceries,West,349,145,166,140.02,22.05,20,Sunny,0,17.88,Spring,2023,3,3660.3
2023-03-09,S004,P0007,Clothing,West,96,2,129,18.31,29.53,5,Sunny,1,26.61,Spring,2023,3,3809.3700000000003
2023-03-09,S004,P0008,Electronics,South,334,167,79,171.44,89.1,20,Cloudy,0,93.86,Spring,2023,3,7038.9
2023-03-09,S004,P0009,Groceries,East,401,312,184,317.34,59.44,15,Sunny,0,58.76,Spring,2023,3,10936.96
2023-03-09,S004,P0010,Toys,North,168,74,25,67.41,35.22,20,Sunny,0,31.84,Winter,2023,3,880.5
2023-03-09,S004,P0011,Clothing,North,127,67,41,72.59,14.09,15,Cloudy,1,17.78,Spring,2023,3,577.6899999999999
2023-03-09,S004,P0012,Groceries,North,186,45,23,46.4,71.68,0,Cloudy,1,70.82,Summer,2023,3,1648.64
2023-03-09,S004,P0013,Furniture,West,447,390,97,402.87,17.86,5,Snowy,1,19.42,Spring,2023,3,1732.4199999999998
2023-03-09,S004,P0014,Electronics,East,445,48,98,59.86,95.39,5,Snowy,0,94.96,Winter,2023,3,9348.22
2023-03-09,S004,P0015,Groceries,South,423,332,66,332.63,13.51,15,Snowy,1,17.84,Summer,2023,3,891.66
2023-03-09,S004,P0016,Toys,South,413,188,192,199.7,51.03,10,Cloudy,0,46.79,Summer,2023,3,9797.76
2023-03-09,S004,P0017,Groceries,West,186,142,163,158.06,85.0,10,Rainy,1,84.96,Spring,2023,3,13855.0
2023-03-09,S004,P0018,Toys,West,352,216,147,219.9,29.59,5,Snowy,0,31.36,Summer,2023,3,4349.73
2023-03-09,S004,P0019,Furniture,West,109,64,196,55.11,92.19,10,Cloudy,1,88.12,Spring,2023,3,18069.239999999998
2023-03-09,S004,P0020,Electronics,South,154,34,113,28.64,99.38,10,Cloudy,1,101.6,Winter,2023,3,11229.939999999999
2023-03-09,S005,P0001,Electronics,West,126,70,61,69.55,39.58,15,Sunny,1,35.28,Autumn,2023,3,2414.38
2023-03-09,S005,P0002,Groceries,North,294,292,43,289.63,53.57,20,Rainy,1,56.23,Winter,2023,3,2303.51
2023-03-09,S005,P0003,Electronics,South,357,103,52,93.39,45.12,20,Cloudy,1,47.09,Winter,2023,3,2346.24
2023-03-09,S005,P0004,Furniture,North,194,110,190,106.24,56.32,15,Rainy,1,57.82,Summer,2023,3,10700.8
2023-03-09,S005,P0005,Toys,East,465,64,92,60.91,77.33,20,Snowy,1,78.82,Winter,2023,3,7114.36
2023-03-09,S005,P0006,Clothing,North,219,188,69,188.32,77.95,5,Rainy,1,73.78,Winter,2023,3,5378.55
2023-03-09,S005,P0007,Electronics,South,372,135,174,153.19,81.57,15,Cloudy,1,81.15,Spring,2023,3,14193.179999999998
2023-03-09,S005,P0008,Furniture,West,356,197,26,201.71,71.16,5,Rainy,1,74.55,Winter,2023,3,1850.1599999999999
2023-03-09,S005,P0009,Furniture,East,231,128,186,127.56,41.47,0,Cloudy,0,37.09,Summer,2023,3,7713.42
2023-03-09,S005,P0010,Furniture,South,169,55,107,57.78,93.51,10,Snowy,1,92.59,Winter,2023,3,10005.57
2023-03-09,S005,P0011,Furniture,North,237,133,151,125.69,58.01,15,Rainy,1,60.89,Spring,2023,3,8759.51
2023-03-09,S005,P0012,Toys,West,479,405,125,409.58,13.26,20,Sunny,1,9.48,Spring,2023,3,1657.5
2023-03-09,S005,P0013,Toys,North,455,50,66,50.57,27.47,20,Snowy,1,24.55,Autumn,2023,3,1813.02
2023-03-09,S005,P0014,Toys,South,312,303,126,301.04,58.81,5,Snowy,1,61.77,Spring,2023,3,7410.06
2023-03-09,S005,P0015,Furniture,South,380,345,168,351.18,83.57,0,Sunny,0,79.85,Spring,2023,3,14039.759999999998
2023-03-09,S005,P0016,Clothing,North,212,158,80,155.28,94.7,10,Sunny,0,96.52,Spring,2023,3,7576.0
2023-03-09,S005,P0017,Furniture,East,469,329,132,323.61,31.28,10,Sunny,0,30.01,Spring,2023,3,4128.96
2023-03-09,S005,P0018,Toys,East,448,269,175,278.15,72.34,0,Snowy,0,70.76,Spring,2023,3,12659.5
2023-03-09,S005,P0019,Groceries,East,283,13,105,21.89,97.47,20,Cloudy,1,100.5,Autumn,2023,3,10234.35
2023-03-09,S005,P0020,Toys,North,263,33,195,45.65,97.37,5,Rainy,0,100.22,Winter,2023,3,18987.15
2023-03-10,S001,P0001,Furniture,South,359,132,74,148.16,49.16,15,Sunny,1,52.19,Summer,2023,3,3637.8399999999997
2023-03-10,S001,P0002,Toys,West,230,59,187,76.89,48.49,5,Rainy,0,46.38,Autumn,2023,3,9067.630000000001
2023-03-10,S001,P0003,Electronics,South,277,89,68,87.29,76.67,10,Sunny,0,80.11,Winter,2023,3,5213.56
2023-03-10,S001,P0004,Toys,West,473,395,53,409.27,89.9,5,Sunny,1,84.98,Spring,2023,3,4764.700000000001
2023-03-10,S001,P0005,Groceries,North,456,265,114,280.3,93.41,20,Cloudy,0,90.71,Autumn,2023,3,10648.74
2023-03-10,S001,P0006,Clothing,East,488,308,184,317.39,44.2,5,Cloudy,1,42.77,Autumn,2023,3,8132.8
2023-03-10,S001,P0007,Electronics,West,135,0,185,15.9,31.3,15,Cloudy,0,34.46,Autumn,2023,3,5790.5
2023-03-10,S001,P0008,Furniture,North,112,72,176,76.29,69.31,5,Snowy,0,72.75,Spring,2023,3,12198.560000000001
2023-03-10,S001,P0009,Furniture,East,336,153,37,158.16,98.88,20,Cloudy,0,97.74,Summer,2023,3,3658.56
2023-03-10,S001,P0010,Clothing,North,434,392,82,387.59,74.1,20,Snowy,1,78.35,Winter,2023,3,6076.2
2023-03-10,S001,P0011,Furniture,North,50,45,24,55.35,34.8,15,Sunny,1,32.79,Winter,2023,3,835.1999999999999
2023-03-10,S001,P0012,Toys,North,168,12,22,9.02,20.45,0,Snowy,0,17.33,Spring,2023,3,449.9
2023-03-10,S001,P0013,Groceries,South,188,30,35,29.79,76.73,20,Sunny,1,72.54,Spring,2023,3,2685.55
2023-03-10,S001,P0014,Groceries,East,273,254,189,249.07,92.98,20,Cloudy,0,93.13,Winter,2023,3,17573.22
2023-03-10,S001,P0015,Toys,East,164,68,56,84.06,79.69,0,Snowy,1,77.54,Autumn,2023,3,4462.639999999999
2023-03-10,S001,P0016,Clothing,East,168,51,121,53.67,58.92,5,Sunny,0,56.26,Spring,2023,3,7129.320000000001
2023-03-10,S001,P0017,Electronics,East,132,97,52,87.96,66.09,20,Snowy,0,66.48,Winter,2023,3,3436.6800000000003
2023-03-10,S001,P0018,Toys,South,251,160,142,164.96,75.71,5,Rainy,1,79.73,Winter,2023,3,10750.82
2023-03-10,S001,P0019,Clothing,South,166,134,111,133.59,49.46,0,Sunny,0,51.12,Winter,2023,3,5490.06
2023-03-10,S001,P0020,Toys,North,205,204,35,204.24,33.49,0,Snowy,1,30.42,Spring,2023,3,1172.15
2023-03-10,S002,P0001,Electronics,North,53,36,166,33.14,96.41,15,Snowy,1,92.13,Autumn,2023,3,16004.06
2023-03-10,S002,P0002,Clothing,East,242,186,56,180.9,48.13,15,Sunny,1,43.99,Winter,2023,3,2695.28
2023-03-10,S002,P0003,Toys,South,246,2,168,15.84,96.89,0,Sunny,0,99.27,Winter,2023,3,16277.52
2023-03-10,S002,P0004,Clothing,West,441,65,176,71.88,87.11,5,Sunny,1,86.25,Summer,2023,3,15331.36
2023-03-10,S002,P0005,Toys,North,308,45,115,59.98,10.02,20,Snowy,1,14.49,Winter,2023,3,1152.3
2023-03-10,S002,P0006,Groceries,West,312,221,35,217.88,21.7,15,Sunny,0,24.63,Autumn,2023,3,759.5
2023-03-10,S002,P0007,Clothing,East,197,177,85,190.1,32.18,10,Rainy,1,33.03,Summer,2023,3,2735.3
2023-03-10,S002,P0008,Clothing,South,351,129,171,127.12,95.9,15,Rainy,0,95.12,Autumn,2023,3,16398.9
2023-03-10,S002,P0009,Groceries,North,498,213,169,232.48,21.56,20,Cloudy,0,23.98,Summer,2023,3,3643.64
2023-03-10,S002,P0010,Groceries,East,330,176,89,191.56,27.7,5,Snowy,1,27.21,Summer,2023,3,2465.2999999999997
2023-03-10,S002,P0011,Clothing,South,329,308,189,310.17,69.53,10,Sunny,0,67.58,Spring,2023,3,13141.17
2023-03-10,S002,P0012,Furniture,West,479,280,162,291.38,67.87,10,Sunny,1,63.08,Spring,2023,3,10994.94
2023-03-10,S002,P0013,Electronics,East,307,82,198,98.29,76.09,15,Rainy,1,71.95,Summer,2023,3,15065.820000000002
2023-03-10,S002,P0014,Groceries,East,351,54,58,61.34,85.49,5,Cloudy,1,90.36,Winter,2023,3,4958.42
2023-03-10,S002,P0015,Furniture,South,480,122,153,132.51,12.4,0,Cloudy,0,11.57,Spring,2023,3,1897.2
2023-03-10,S002,P0016,Clothing,East,271,27,135,45.38,40.75,15,Sunny,1,43.8,Autumn,2023,3,5501.25
2023-03-10,S002,P0017,Clothing,East,451,78,57,77.39,13.14,10,Rainy,1,15.13,Summer,2023,3,748.98
2023-03-10,S002,P0018,Furniture,West,489,50,78,64.54,25.41,20,Cloudy,0,30.37,Autumn,2023,3,1981.98
2023-03-10,S002,P0019,Electronics,South,115,7,117,14.16,99.24,5,Snowy,0,102.85,Winter,2023,3,11611.08
2023-03-10,S002,P0020,Clothing,North,177,102,175,92.93,23.95,20,Cloudy,0,21.83,Autumn,2023,3,4191.25
2023-03-10,S003,P0001,Electronics,North,95,77,38,84.99,56.79,5,Snowy,1,61.03,Winter,2023,3,2158.02
2023-03-10,S003,P0002,Clothing,East,417,32,45,30.05,90.53,15,Sunny,1,87.07,Summer,2023,3,4073.85
2023-03-10,S003,P0003,Furniture,South,118,60,101,57.28,80.85,20,Cloudy,1,82.18,Spring,2023,3,8165.849999999999
2023-03-10,S003,P0004,Electronics,South,199,63,135,59.23,87.46,20,Rainy,0,92.07,Spring,2023,3,11807.099999999999
2023-03-10,S003,P0005,Clothing,West,114,39,195,47.02,17.44,10,Rainy,0,14.91,Spring,2023,3,3400.8
2023-03-10,S003,P0006,Electronics,North,218,47,158,46.78,33.39,20,Snowy,1,33.49,Autumn,2023,3,5275.62
2023-03-10,S003,P0007,Furniture,West,468,339,83,353.7,47.37,0,Cloudy,1,48.44,Autumn,2023,3,3931.7099999999996
2023-03-10,S003,P0008,Clothing,South,302,250,199,243.6,83.22,15,Cloudy,1,82.0,Autumn,2023,3,16560.78
2023-03-10,S003,P0009,Groceries,West,456,428,157,423.73,43.87,10,Snowy,1,39.93,Autumn,2023,3,6887.589999999999
2023-03-10,S003,P0010,Groceries,West,125,61,30,59.02,32.22,20,Snowy,1,34.0,Spring,2023,3,966.5999999999999
2023-03-10,S003,P0011,Groceries,South,315,185,27,202.1,80.11,20,Cloudy,0,81.38,Winter,2023,3,2162.97
2023-03-10,S003,P0012,Groceries,South,228,31,124,28.3,82.86,20,Snowy,0,85.01,Summer,2023,3,10274.64
2023-03-10,S003,P0013,Electronics,East,270,133,112,148.93,90.61,5,Sunny,1,92.37,Winter,2023,3,10148.32
2023-03-10,S003,P0014,Groceries,West,286,36,24,54.64,23.31,20,Rainy,0,19.8,Spring,2023,3,559.4399999999999
2023-03-10,S003,P0015,Furniture,East,102,19,37,38.11,65.98,20,Cloudy,1,67.87,Winter,2023,3,2441.26
2023-03-10,S003,P0016,Electronics,West,264,121,79,131.14,69.96,10,Sunny,1,65.69,Spring,2023,3,5526.839999999999
2023-03-10,S003,P0017,Clothing,South,306,227,63,226.75,39.37,10,Rainy,1,42.18,Spring,2023,3,2480.31
2023-03-10,S003,P0018,Clothing,South,69,23,46,15.61,11.48,10,Snowy,0,8.6,Winter,2023,3,528.08
2023-03-10,S003,P0019,Furniture,South,257,78,120,97.87,27.35,5,Sunny,1,24.01,Autumn,2023,3,3282.0
2023-03-10,S003,P0020,Electronics,West,337,184,128,193.51,50.45,5,Sunny,0,46.33,Winter,2023,3,6457.6
2023-03-10,S004,P0001,Groceries,East,163,66,189,68.81,79.16,20,Cloudy,1,83.52,Summer,2023,3,14961.24
2023-03-10,S004,P0002,Toys,North,176,133,108,133.22,83.6,10,Snowy,0,88.38,Autumn,2023,3,9028.8
2023-03-10,S004,P0003,Furniture,South,195,12,25,19.24,76.42,10,Cloudy,0,77.34,Winter,2023,3,1910.5
2023-03-10,S004,P0004,Toys,East,455,78,158,71.06,87.27,5,Snowy,1,83.18,Spring,2023,3,13788.66
